SpeciesName,HerbariumCode,Source,Collector,RecordNumber,CollectionDay,CollectionMonth,CollectionYear,Country,Admin1,Admin2,Admin3,Locality,Longitude,Latitude,CoordUncertainty,LocationNotes,EcologyNotes,AnalysisNotes,Remove,CountyLevelOnly
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Purchase, John E.",v0054217WIS,2,7,1964,USA,Wisconsin,Clark,Neillsville,"Grounds of the Listeman Arboretum, 32.5 acres of land on E side of Black River within city limits of Neillsville.",0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Cochrane, Theodore S.",v0054218WIS,28,7,1985,USA,Wisconsin,Columbia,,"Fox Glen, a short deep notch in the North Range at the NE corner of the Baraboo Range, just S of the Baraboo River off Cascade Mtn.Rd., 0.5mi. SSW of I-90-94 jct. with Hwy 33.",0,0,,,"Smilacina racemosa, Cryptotaenia canadensis, Laportea canadensis, Hydrophyllum virginianum, Hamamelis virginia amp; Botrychium virginianum.",,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Wadmond, S.C.",v0054219WIS,13,10,1929,USA,Wisconsin,Walworth,Geneva,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Quandt, Bernice I.",v0054220WIS,1,6,1929,USA,Wisconsin,Washington,Hartford,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Swezey, G.D.",v0054221WIS,NA,NA,NA,USA,Wisconsin,,Cedar Lake,[Probably Washington County].,0,0,,,"Wis. Geological Survey, 1874.",,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Denniston, R.H.",v0054222WIS,8,9,1900,USA,Wisconsin,Wood,Rudolph,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Peters, Ralph F.",v0054223WIS,1,7,1961,USA,Wisconsin,Wood,,"Birch Bluff, E of town rd, on Co. Line.",0,0,,,"Voucher specimen, Microchemical Analysis. Atomic Energy Comission Grant (Dr. G.G. Gerloff amp; Dr. J.T. Curtis0.",,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Smith, Huron H.",v0054224WIS,9,8,1922,USA,Wisconsin,Sauk,,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Ugent, Donald",v0054225WIS,1,6,1957,USA,Wisconsin,Sauk,Baraboo,"Parfreys Glen, about 5 mi. SE of Baraboo.",0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Ellis, Ray L.",v0054226WIS,22,5,1927,USA,Wisconsin,Sauk,Devils Lake,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Bergseng,Margaret Schmidt",v0054227WIS,22,8,1954,USA,Wisconsin,Sauk,Kings Corners,"Leopold Memorial 40 acres of the Kumlien Club of Madison, Wis.  W of King's Corners 3.5 mi.",0,0,,,(With large leaves of a ground shoot.),,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Koeppen, Robert C.",v0054228WIS,19,7,1958,USA,Wisconsin,Sauk,,Baxters Hollow.,0,0,,,In fruit. [Sheet 1 of 2],,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Heddle, J.R.",v0054229WIS,4,9,1916,USA,Wisconsin,Sauk,Devils Lake,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Cheney, L.S.",v0054230WIS,25,5,1899,USA,Wisconsin,Sauk,Devils Lake,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Koeppen, Robert C.",v0054231WIS,19,7,1958,USA,Wisconsin,Sauk,,Baxters Hollow.,0,0,,,In fruit. [Sheet 2 of 2],,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Ugent, Donald",v0054232WIS,14,8,1959,USA,Wisconsin,Sauk,,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Mason, Charles T., Jr.",v0054233WIS,24,9,1950,USA,Wisconsin,Sauk,,Baxter's Hollow.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Zimmerman, J.H.",v0054234WIS,4,7,1946,USA,Wisconsin,Sauk,Devils Lake,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Fassett, N.C.",v0054235WIS,8,5,1931,USA,Wisconsin,Sauk,Ableman,[Ableman is now Rock Springs],0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Fassett, N.C.",v0054236WIS,14,6,1937,USA,Wisconsin,Sauk,Devils Lake,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Pohl, Richard W.",v0054237WIS,20,8,1936,USA,Wisconsin,Polk,Saint Croix Falls,Interstate Park.,0,0,,,Few.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Fassett, N.C.",v0054238WIS,4,9,1927,USA,Wisconsin,Polk,Saint Croix Falls,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Morely, T.",v0054239WIS,27,10,1957,USA,Wisconsin,Polk,Saint Croix Falls,"Interstate StatePark, S of St. Croix Falls, top of St. Croix River, ca. 0.5mi. S of Hwy US 8, reached by driving 1.1mi.S of US 8 on the park drive, then walking ca. 0.5mi. NE.",0,0,,,Common very locally. Shrub 7 ft. high; petals yellow-green.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Thomson, John W., Jr.",v0054240WIS,28,3,1953,USA,Wisconsin,Portage,Stevens Point,1 mi. W of Stevens Point.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Davis, J.J.",v0054241WIS,16,9,1878,USA,Wisconsin,Racine,Racine,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Davis, J.J.",v0054242WIS,6,10,1878,USA,Wisconsin,Racine,Racine,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Heddle, J.R.",v0054243WIS,NA,NA,NA,USA,Wisconsin,Racine,Racine,"In Erskines Woods, S of 12th St amp; Cemetery.",0,0,,,Collection date: Sept. 1905.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Wadmond, S.C.",v0054244WIS,16,10,1897,USA,Wisconsin,Racine,,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Whitford, Phillip B.",v0054245WIS,30,6,1947,USA,Wisconsin,Richland,Sextonville,2 mi. E of Sextonville.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Radcliffe, Lyle L.",v0054246WIS,6,10,1964,USA,Wisconsin,St. Croix,,[Sect 19? - pencilled in on sheet],0,0,,,Woody shrub growing in large clumps. 8' tall.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Umbach, L.M.",v0054247WIS,23,8,1900,USA,Wisconsin,Sauk,Devils Lake,Devils Lake.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Hansen, H.P.",v0054248WIS,14,7,1932,USA,Wisconsin,Sauk,La Valle,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Hartley, Thomas G.",v0055732WIS,28,7,1956,USA,Wisconsin,Vernon,,Wildcat Mt. State Park.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Fassett, N.C.",v0055733WIS,26,8,1928,USA,Wisconsin,Marathon,,Rib Hill,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Fassett, N.C.",v0055734WIS,21,5,1932,USA,Wisconsin,Marathon,Wausau,Mosinee Hill.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Cheney, L.S.",v0055735WIS,22,6,1894,USA,Wisconsin,Marathon,,"Valley of the Wisconsin River, near Granite Heights.",0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Musolf, M.E.",v0055736WIS,27,7,1960,USA,Wisconsin,Marinette,,ca. 0.75 mi. SE of Long Slide Falls.,0,0,,,Pharmacy RAS 60-87.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Fassett, N.C.",v0055737WIS,13,9,1937,USA,Wisconsin,Marinette,Marinette,Menomonee River.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Fassett, N.C.",v0055738WIS,14,9,1937,USA,Wisconsin,Marinette,,Thunder Mt.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Stearns, Forest W.",v0055739WIS,10,9,1941,USA,Wisconsin,Milwaukee,Whitefish Bay,"Milwaukee Town Hall, W of Whitefish Bay.",0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Lapham, I.A.",v0055740WIS,NA,NA,NA,USA,Wisconsin,Milwaukee,Milwaukee,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Kremers, Edward",v0055741WIS,2,7,1886,USA,Wisconsin,,,Menomonee Valley. [Menomonee River Valley of Milwaukee and adj. counties],0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Sherman, Dr. Lewis",v0055742WIS,NA,NA,NA,USA,Wisconsin,Milwaukee,Milwaukee,,0,0,,,"Ex Herbario Lewis Sherman, M.D.  Collection Date: Sept. 1876.",,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Cook, Chester C.",v0055743WIS,NA,NA,NA,USA,Wisconsin,Milwaukee,Lake,Lake Michigan,0,0,,,Scattered throughout the surrounding country.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Cutler, H.C.",v0055744WIS,NA,NA,NA,USA,Wisconsin,Milwaukee,Fox Point,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Thompson, Kathy L.",v0055745WIS,NA,NA,NA,USA,Wisconsin,Chippewa,Holcombe,"Plagge Woods State Natural (121), 2.5 mi. WNW of Holcombe.",0,0,,,Sheet 1 of 2.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Thompson, Kathy L.",v0055746WIS,14,7,1992,USA,Wisconsin,Chippewa,Holcombe,"Plagge Woods State Natural (121), 2.5 mi. WNW of Holcombe.",0,0,,,Sheet 2 of 2.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Hansen, Bruce F.",v0055747WIS,14,6,1975,USA,Wisconsin,Door,Fish Creek,"W side of Shanty Bay in Campground in Peninsula State Park, 3 mi. NNE of Fish Creek.",0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Lonsdorf, Charles",v0055748WIS,9,9,1972,USA,Wisconsin,Grant,Montfort,4 mi. NW of Montfort.,0,0,,,"A rare large shrub, about 20' high and very old.",,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Lindsay, Gerald E.",v0055749WIS,21,9,1974,USA,Wisconsin,Iron,,,0,0,,,Quite common.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Nee, Mike",v0055750WIS,8,10,1972,USA,Wisconsin,Grant,,,0,0,,,Shrub 8 ft. tall.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Gale, Harriet",v0055751WIS,24,6,1958,USA,Wisconsin,Oconto,,Oconto River.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Witt, W.",v0055752WIS,13,9,1958,USA,Wisconsin,Jackson,,Bear Bluff: A sandstone mesa rising high in the bed of Glacial Lake Wisconsin.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Gale, Harriet",v0055753WIS,26,6,1958,USA,Wisconsin,Oconto,,"On Hwy 141, just before CTH E, going S, right side of Hwy.",0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Schlising, Robert A.",v0055754WIS,10,6,1960,USA,Wisconsin,Manitowoc,,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Grittinger, T.F.",v0055755WIS,1,7,1961,USA,Wisconsin,Milwaukee,,Lake Michigan,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Peters, Ralph F.",v0055756WIS,28,8,1958,USA,Wisconsin,Sauk,,Baxter's Hollow.,0,0,,,"Large shrub or low, spreading tree.",,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Cottam, Grant",v0055757WIS,30,5,1946,USA,Wisconsin,Dane,,"Stewart's Woods, Stand 1041. CI 1006.",0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Melchert, Thomas E.",v0055758WIS,NA,NA,NA,USA,Wisconsin,Outagamie,Binghamton,Binghamp[sic]ton,0,0,,,"Apparently 2 Melchert collection on same sheet, from same locality.  Second collection dated 10-9-57",,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Rogers, D.J.",v0055759WIS,NA,NA,NA,USA,Wisconsin,Green,,,0,0,,,"Collection date: July, 1957.",,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Ellarson, R.S.",v0055760WIS,18,7,1962,USA,Wisconsin,Marathon,Elderon,"CTH OO, 2mi. N of State Hwy 29.",0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Schenk, Ray C.",v0055761WIS,NA,NA,NA,USA,Wisconsin,Monroe,Wellington,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Fassett, N.C.",v0055762WIS,NA,NA,NA,USA,Wisconsin,Oconto,Stiles,2 mi. W of Stiles.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Hale, T.J.",v0055763WIS,NA,NA,NA,USA,Wisconsin,Outagamie,Appleton,,0,0,,,[No collection data on label],,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Hansen, Bruce F.",v0055764WIS,NA,NA,NA,USA,Wisconsin,Oconto,,6.5 mi. WSW of Lakewood at Boot Lake Campground.,0,0,,,"Additional collector(s): Keller, C.S. amp; Waterway, M.",,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Alverson, William S.",v0055765WIS,1,6,1979,USA,Wisconsin,Milwaukee,,,0,0,,,"Trillium recurvatum, T. grandiflorum, Phlox divarcata var. laphamii, Floerkea proserpinacoides, Hammamelis virginiana, Salix rigida, 2 spp. Carex.",,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Cochrane, Theodore S.",v0055766WIS,5,9,1983,USA,Wisconsin,Green,Brodhead,"S side of Searles Creek, 3 mi. NW of Brodhead.",0,0,,,"Hieracium scabrum v. scabrum, Solidago speciosa v. jenuifolia, Circaea lutetiana ssp.",,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Nee, Mike",v0055767WIS,12,7,1977,USA,Wisconsin,Richland,Hub City,"Pine River, 0.5 mi. SE of Hub City.",0,0,,,Clump of shrubs 4 m. tall.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"De Stefano, Stephen",v0055768WIS,14,8,1980,USA,Wisconsin,Shawano,,Navarino Wildlife Area.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Nee, Mike",v0055769WIS,17,4,1977,USA,Wisconsin,Richland,Richland Center,3 mi. SE of Richland Center.,0,0,,,Several clumps of shrubs to 4 m. tall,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Werner, Bob",v0055770WIS,8,6,1973,USA,Wisconsin,Sauk,Leland,2 mi. N of Leland. By old road leading to hemlock draw.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Herberger, James",v0055771WIS,NA,NA,NA,USA,Wisconsin,Wood,,Yellow River.,0,0,,,Collection date: 10-5-[19]68,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Woelkerling, Wm.",v0055772WIS,NA,NA,NA,USA,Wisconsin,Milwaukee,Milwaukee,"In Cudahy Woods S of Mitchell Field [WSW of Cudahy, just S of Milwaukee's General Mitchell Field (airport)]",0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Nee, Mike",v0055773WIS,NA,NA,NA,USA,Wisconsin,Racine,,6 mi. NW of Racine.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Maurer, Ray L.",v0055774WIS,26,5,1959,USA,Wisconsin,Iowa,Ridgeway,3 mi. N of Ridgeway.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Bergseng,Margaret Schmidt",v0055775WIS,NA,NA,NA,USA,Wisconsin,Iowa,Dodgeville,"Canyon Park, 1 mi. E of Dodgeville.",0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Chikeman, M.L.",v0055776WIS,22,4,1932,USA,Wisconsin,Iowa,Blue Mounds,,0,0,,,"Additional collector(s): Leiderman, G.",,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Gates, J.",v0055777WIS,NA,NA,NA,USA,Wisconsin,Iowa,,Canyon Park.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Iverson, Wayne",v0055778WIS,30,6,1955,USA,Wisconsin,Iowa,,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Heddle, J.R.",v0055779WIS,NA,NA,NA,USA,Wisconsin,Iowa,Blue Mounds,"near Blue Mounds, on the W mound.",0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Grether, D.F.",v0055780WIS,NA,NA,NA,USA,Wisconsin,Jackson,,13 mi. E of Millston.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Patman, Jacqueline",v0056409WIS,15,6,1959,USA,Wisconsin,Oconto,,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Wilson, Cameron",v0056410WIS,16,9,1961,USA,Wisconsin,Marathon,,Eau Plaine Flowage near CTH O.,0,0,,,Occasional,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Iltis, Hugh H.",v0056411WIS,20,6,1958,USA,Wisconsin,Oconto,Pensaukee,"Along US 41, 1.5 mi. N of Pensaukee.",0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Witt, W.",v0056412WIS,14,9,1958,USA,Wisconsin,Jackson,,Goodyear (Mud) Lake area.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Hartley, Thomas G.",v0056413WIS,4,9,1958,USA,Wisconsin,Jackson,Bear Bluff,,0,0,,,Tall shrub.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Bramschreiber, T.H.",v0056414WIS,28,5,1959,USA,Wisconsin,Juneau,,Rocky Arbor Roadside Park.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Bramschreiber, D.R.",v0056415WIS,NA,NA,NA,USA,Wisconsin,Juneau,Blackhawk Island,"Blackhawk Island in Wisconsin River, N of Wisconsin Dells (Upham Woods of the Univ. of Wisc.).",0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Hartley, Thomas G.",v0056416WIS,NA,NA,NA,USA,Wisconsin,Juneau,Orange,Near Camp Douglas.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Strandberg, James O.",v0056417WIS,13,5,1961,USA,Wisconsin,Juneau,,Sandstone ridges 7.5 mi. W of Lyndon Station.,0,0,,,Abundant shrub two to five meters high.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Hartley, Thomas G.",v0056418WIS,19,6,1956,USA,Wisconsin,La Crosse,Washington,Bohemian Valley.,0,0,,,Small tree-like shrub about 9' high.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Schlising, Robert A.",v0056419WIS,14,7,1954,USA,Wisconsin,Lincoln,,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Cochrane, Theodore S.",v0056420WIS,9,7,1972,USA,Wisconsin,Door,,"Campground, Tennison Bay, Peninsula State Park.",0,0,,,"Arborescent shrub, 12-stemmed from the base, the trunks 28-35 ft. tall. Locally (?) frequent in campground ( the original stem of this plant may have been cut.)",,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Nee, Mike",v0056421WIS,1,1,1971,USA,Wisconsin,Richland,,,0,0,,,"Clump of a dozen stems to 3 cm. dia., 5 m. tall. Only a few dead leaves and old fruits left. Flowers yellow.",,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Nee, Mike",v0056422WIS,1,8,1968,USA,Wisconsin,Grant,,Snow Bottom.,0,0,,,Common.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Wudtke, Karl F.",v0056423WIS,NA,NA,NA,USA,Wisconsin,Shawano,Shawano,"3.5 mi. N of Shawano on Wis. Rt. 47-55, 250 yds from bank of Wolf River. Wescott Twp.",0,0,,,Growing an average of 15-20 ft. tall. Average clump of 6 canes.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Sharp, Brian",v0056424WIS,NA,NA,NA,USA,Wisconsin,Wood,,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Musselman, Lytton J.",v0056425WIS,19,10,1967,USA,Wisconsin,Green,Decatur,Searles Creek.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Liesner, Ronald L.",v0056426WIS,26,7,1965,USA,Wisconsin,Oconto,,,0,0,,,8 ft. shrub. Common.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Miller, Regis B.",v0056427WIS,28,7,1967,USA,Wisconsin,Sauk,,Baxter's Hollow.,0,0,,,Shrub in fruit. 15 ft. ht.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Nee, Mike",v0056428WIS,2,7,1968,USA,Wisconsin,Green,,,0,0,,,Shrubs 20 ft. tall.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Knight, Nancy",v0056429WIS,NA,NA,NA,USA,Wisconsin,Monroe,,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Partosoedarso, M.",v0056430WIS,NA,NA,NA,USA,Wisconsin,Bayfield,,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Cochrane, Theodore S.",v0056431WIS,20,6,1964,USA,Wisconsin,Green,,"Pine Bluff, NW corner Hwy 81 amp; Sugar River junction.",0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Musselman, Lytton J.",v0056432WIS,13,9,1967,USA,Wisconsin,Green,Brodhead,"Spring GroveTwp., 1 mi. W of Bbrodhead just N of Hwy 81 bridge over Sugar River.",0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Miller, Regis B.",v0056433WIS,20,9,1967,USA,Wisconsin,Wood,,"LeMay's Farm, Mosquito Creek.",0,0,,,Shrub; 10-15 ft. ht.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Mauritz, J.G.",v0056434WIS,18,7,1964,USA,Wisconsin,Shawano,Five Corners,1.5 mi. N and 0.5 mi. W of 5 Corners.,0,0,,,Abundant.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Nee, Mike",v0056435WIS,7,9,1970,USA,Wisconsin,Richland,,,0,0,,,Rare.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Mauritz, J.G.",v0056436WIS,8,7,1964,USA,Wisconsin,Marathon,Galloway,"CTH C, 2mi. W of Galloway.",0,0,,,Abundant in shrub layer,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Mauritz, J.G.",v0056437WIS,25,6,1964,USA,Wisconsin,Shawano,,Navarino Marsh.,0,0,,,Abundant.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Tatum, Wesley R.",v0056438WIS,NA,NA,NA,USA,Wisconsin,Milwaukee,Milwaukee,"Milwaukee River, 1.5 block S of Locust St. and just W of River Side High School.",0,0,,,"Rare, small tree in size; alternate leaf arrangement, green simple with pinnate venation and oblique shape dentate margin leaf turned a beautiful orange or gold that contrast with yellow flowers that are in 4-merous conditions.",,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Piehl, Martin A.",v0056439WIS,NA,NA,NA,USA,Wisconsin,Taylor,Grover,USFS Rd. SW of Perkinstown.,0,0,,,"Rare shrub, 10-12 ft. N.B.: First record in county.",,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Grether, D.F.",v0056440WIS,17,7,1979,USA,Wisconsin,Shawano,Washington,2 mi. E of Loon Lake along CTH H.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Read, Robert H.",v0056441WIS,NA,NA,NA,USA,Wisconsin,Calumet,Charlesburg,2 mi. W of Charlesburg on St. Charles Rd.,0,0,,,In bloom with yellow strap-shaped petals.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Morton, Janet",v0056442WIS,NA,NA,NA,USA,Wisconsin,Sauk,,7 mi. W of Devils Lake.,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Thorn, N.",v0056443WIS,27,5,1967,USA,Wisconsin,Iowa,,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Heidel, Kathlyn",v0056444WIS,9,10,1966,USA,Wisconsin,Sheboygan,Random Lake,Located 4 mi. NW of Random Lake.,0,0,,,Flowers yellow.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Barnes, Wm. J.",v0056445WIS,8,7,1966,USA,Wisconsin,Sauk,,near Hemlock Draw.,0,0,,,Common locally.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Goff, F. Glenn",v0056446WIS,25,7,1964,USA,Wisconsin,Menominee,,"Bouldery Aspen along M, Stand 30.",0,0,,,Balsal area: 14804sq. in/acre. Density: 442 trees/acre. Average D.B.H.: 6.5in. Continuum index: 27.8.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Schuette, J.H.",v0056447WIS,NA,NA,NA,USA,Wisconsin,Brown,,,0,0,,,Fruiting since last fall.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Sawyer, James L.",v0056448WIS,NA,NA,NA,USA,Wisconsin,Jackson,Millston,0.9 mi. E of Millston on CTH O.,0,0,,,Abundant ca. 1.5 m shrubs. Fls light yellow. Sheet 1 of 2.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Sawyer, James L.",v0056449WIS,8,10,1972,USA,Wisconsin,Jackson,Millston,0.9 mi. E of Millston on CTH O.,0,0,,,Abundant ca. 1.5m shrubs. Fls light yellow. Sheet 2 of 2.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Nee, Mike",v0056450WIS,10,8,1971,USA,Wisconsin,Shawano,,,0,0,,,Shrub 15ft. tall. Common.,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Tessene, M.",v0056451WIS,27,5,1963,USA,Wisconsin,Portage,,,0,0,,,,,,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Mattison, J.L.",v0056452WIS,22,9,1978,USA,Wisconsin,Taylor,,N shore of Thief Lake.,0,0,,,12' shrub.,,,1
