"SpeciesName","HerbariumCode","Source","Collector","RecordNumber","CollectionDay","CollectionMonth","CollectionYear","Country","Admin1","Admin2","Admin3","Locality","Longitude","Latitude","EcologyNotes"
"Fraxinus americana","WIS","wisc_herb_scrape.R","Lapham, I.A.","v0138732WIS","NA","NA","NA","USA","Wisconsin","Milwaukee","Milwaukee","","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Judziewicz, Emmet J.","v0138733WIS","14","8","1981","USA","Wisconsin","Oconto","","Mount Lebett ski hill","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Thompson, Kathy L.","v0150683WIS","15","7","1992","USA","Wisconsin","Chippewa","Holcombe","2.5mi WNW of Holcomb.","0","0","[Too young for certain identification]"
"Fraxinus americana","WIS","wisc_herb_scrape.R","Fields, Douglas M.","v0158102WIS","16","7","1995","USA","Wisconsin","Taylor","","south of Perkinstown Lookout Tower, Chequamegon National Forest.","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Fields, Douglas M.","v0158112WIS","7","7","1994","USA","Wisconsin","Taylor","","southeast of the jct of FR 553 and FR 553B, Chequamegon National Forest.","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Stolt, Joie","v0230117WIS","22","7","2005","USA","Iowa","Allamakee","Yellow River","Heritage Addition. [NNE of Yellow River]","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Moore, James P.","v0258143WIS","2","10","1990","USA","Wisconsin","Manitowoc","Cooperstown","Cherney Maribel Caves County Park","0","0",""
"Fraxinus americana","WIS","wisc_herb_scrape.R","Widrlechner, Mark P.","v0259154WIS","4","8","2009","USA","Wisconsin","Dane","","Lodi Quad., 43.272767 N, 89.564900 W (NAD83); Population located along Lee Road near Lodi Marsh","-89.56","43.27","Voucher of Ames 30138 for the USDA-ARS North Central Regional Plant Introduction Station, Ames, IA and the U.S. National Plant Germplasm System."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Widrlechner, Mark P.","v0259155WIS","4","8","2009","USA","Wisconsin","Dane","","Lodi Quad., 43.272767 N, 89.564900 W (NAD83); Population located along Lee Road near Lodi Marsh","-89.56","43.27","Voucher of Ames 30138 for the USDA-ARS North Central Regional Plant Introduction Station, Ames, IA and the U.S. National Plant Germplasm System."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Widrlechner, Mark P.","v0261620WIS","19","8","2010","USA","Wisconsin","Wood","","S side of the main entrance to Wildwood Park off of S Roddis Avenue; Marshfield Quad.","-90.18","44.64","Sheet 1 of 2. Large tree. Voucher of Ames 30673 for the USDA-ARS North Central Regional Plant Introduction Station, Ames, IA and the U.S. National Plant Germplasm System."
"Fraxinus americana","WIS","wisc_herb_scrape.R","Widrlechner, Mark P.","v0261621WIS","19","8","2010","USA","Wisconsin","Wood","","S side of the main entrance to Wildwood Park off of S Roddis Avenue; Marshfield Quad.","-90.18","44.64","Sheet 2 of 2. Large tree. Voucher of Ames 30673 for the USDA-ARS North Central Regional Plant Introduction Station, Ames, IA and the U.S. National Plant Germplasm System."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Koeppen, Robert C.","00001340MAD","19","7","1958","USA","Wisconsin","Sauk","","Baxters Hollow","0","0","Witch Hazel.  In fruit. Wood 18208."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Miller, Regis B.","00001341MAD","28","7","1967","USA","Wisconsin","Sauk","","Baxter's Hollow","0","0","quot;Witch Hazelquot;.  Shrub in fruit 15 ft/ht."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Schulenberg, Raymond F.","MOR12327","17","9","1975","USA","Wisconsin","Kenosha","","County A at Pike Crk amp; Pike R.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Schulenberg, Raymond F.","MOR12328","17","9","1975","USA","Wisconsin","Kenosha","","Petrifying Springs Park","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Schulenberg, Raymond F.","MOR12329","16","9","1975","USA","Wisconsin","Racine","","Crestview","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Gibbons, Dean W.","SUWS010903","12","7","1967","USA","Wisconsin","Sauk","Badger","Klondike Camping Ground, NW of Badger","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Thompson, Kathy L.","SUWS010904","13","7","1991","USA","Wisconsin","Chippewa","Holcombe","2.5 miles WNW of Holcomb","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Henrickson, James","UWEC00655","2","6","1960","USA","Wisconsin","Barron","Haugen","Camp Phillips; 3 mi. NW of Haugen","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Hartley, Thomas G.","UWEC00656","26","7","1959","USA","Wisconsin","Juneau","Orange","Bluff near Camp Douglas","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Sommer, Richard","UWEC00657","24","7","1972","USA","Wisconsin","Portage","Sharon","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Henrickson, James","UWEC00658","3","10","1959","USA","Wisconsin","Chippewa","Cornell","Cornell Archery Range","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Larson, John","UWEC00659","23","9","1978","USA","Wisconsin","Chippewa","Chippewa Falls","2 mi. W of Chippewa Falls; Tilden Twp.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Rygiel, Edward","UWEC00660","25","9","2004","USA","Wisconsin","Chippewa","","","0","0","Short tree ~ 20'."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Exxon","UWGB12596","2","8","1978","USA","Wisconsin","Forest","Crandon","CRANDON","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Burns, Mary","UWGB13510","2","8","1983","USA","Wisconsin","Brown","Green Bay","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Dm","UWGB14148","2","8","1978","USA","Wisconsin","Forest","Crandon","CRANDON","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Rickey, Marlin","UWGB1438","14","5","1965","USA","Wisconsin","Brown","Eaton","LILY LAKE","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Rose, Virginia","UWGB1439","18","9","1972","USA","Wisconsin","Brown","Eaton","LILY LAKE","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Schutz, Nancy","UWGB1440","8","10","1975","USA","Wisconsin","Door","Washington","WASH. IS.--BOYER BLUFF","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Schutz, Nancy","UWGB1441","12","8","1975","USA","Wisconsin","Door","Washington","WASH. IS.--BOYER BLUFF","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Dm","UWGB14451","1","8","1973","USA","Wisconsin","Wood","","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Moore, James P.","UWGB15195","14","9","1985","USA","Wisconsin","Brown","Scott","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Moore, James P.","UWGB16077","28","9","1986","USA","Wisconsin","Manitowoc","Gibson","DRUMM MEMORIAL FOREST","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Ribbens, Eric","UWGB16636","24","5","1986","USA","Wisconsin","Oconto","Riverview","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Sohmer, S.H.","UWGB18206","10","9","1972","USA","Wisconsin","Vernon","Stark","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Fewless, Gary","UWGB22552","30","7","1992","USA","Wisconsin","Oconto","Riverview","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Fewless, Gary","UWGB6312","13","10","1979","USA","Wisconsin","Marinette","Goodman","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Trick, Joel A.","UWGB7427","29","5","1980","USA","Wisconsin","Brown","Green Bay","SCHMITT PARK WOODS","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Fewless, Gary","UWGB8612","25","3","1981","USA","Wisconsin","Brown","Suamico","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Trick, Joel A.","UWGB8877","2","8","1981","USA","Wisconsin","Brown","Suamico","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Fewless, Gary","UWGB9354","3","10","1981","USA","Wisconsin","Brown","Green Bay","UWGB","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Fewless, Gary","UWGB9853","14","6","1981","USA","Wisconsin","Brown","De Pere","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Mauro, Mary","uwpl001235","18","9","1965","USA","Wisconsin","Dane","Madison","Edgewood Campus, near High School","0","0","Small shrub--about 10 feet tall; bound fruits."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Coronna, P.","uwpl001236","18","9","1965","USA","Wisconsin","Dane","Madison","Edgewood front of High School","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Roethke, John","uwpl006399","14","11","1980","USA","Wisconsin","Columbia","Poynette","20yds N of Alien Museum at MacKenzie Env. Ed. Center RR2 Poynette. 1.4mi E of Poynette on CTH CS.","0","0","(Note gall formed by the aphis Hammelistes spinosus)."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Collada, Angela","UWSP129054","28","4","1995","USA","Wisconsin","Portage","","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Steele, Kyle","UWSP135037","19","10","2002","USA","Wisconsin","Sauk","Baraboo","Devil's Lake State Park near Baraboo, WI.","-89","43","Abundant."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Graceffa, Miranda","UWSP135167","15","9","2002","USA","Wisconsin","Portage","Bancroft","10109 Elm rd. Bancroft, WI 54921 (GPS NS 16T 029 3178) (UTM 49 02 839).","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Kowalchuk, Cindy","UWSP139091","18","9","2004","USA","Wisconsin","Shawano","","44 53'25quot;N/ 89 2'39quot;W.","-89.04","44.89","Understory shrub 2.5-4m tall."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Goggin, Patrick O.","UWSP140131","16","8","2002","USA","Wisconsin","Langlade","","Within the Chequamegon-Nicolet National Forest, Lakewood-Laona Ranger District","-88.73","45.3",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Wagner, Matthew L.","UWSP153609","19","7","2006","USA","Wisconsin","Langlade","Wolf River","Twp of Wolf River Central. NE of Setting Lake. Ca. 3/4mi S of intersection of Setting Lake amp; Sawyer Lake Rds along Setting Lake Rd. Chequamegon Nicolet National Forest","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Wagner, Matthew L.","UWSP153610","19","7","2006","USA","Wisconsin","Langlade","Wolf River","Twp of Wolf River Central. NE of Setting Lake. Ca. 3/4mi S of intersection of Setting Lake amp; Sawyer Lake Rds along Setting Lake Rd. Chequamegon Nicolet National Forest","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Wagner, Matthew L.","UWSP153828","19","7","2006","USA","Wisconsin","Langlade","Wolf River","Twp of Wolf River Center. NE of Setting Lake. Sawyer Lake Rd, Ca 3/4 mile south of the intersection of Setting lake Rd and Sawyer Lake Rd.  Chequamegon-Nicolet National Forest","0","0","Prevelant."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Leitner, Lawrence A.","v0009709WIS","21","7","1989","USA","Wisconsin","Ozaukee","","Kurtz Woods State Natural Area","0","0","Occasional."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Matthieu, Paul","v0009775WIS","24","3","1967","USA","Wisconsin","Ozaukee","Saukville","[Cedarburg Bog] UWM Field Station","0","0","[last year's flowers, leaves slightly in bud]"
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Salamun, Peter J.","v0009776WIS","31","7","1968","USA","Wisconsin","Ozaukee","Saukville","[Cedarburg Bog] UWM Field Station","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Hoyt, J.M.","v0009777WIS","2","5","1942","USA","Wisconsin","Ozaukee","Saukville","","0","0","[leaves emergent]"
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Cook, Chester C.","v0009778WIS","27","7","1938","USA","Wisconsin","Ozaukee","Belgium","Lake Michigan shore [orig. label read R21E but isn't along shore].","0","0","10 to 15 ft high   [bearing fruit, naiscent flower buds]"
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Cook, Chester C.","v0009779WIS","5","10","1938","USA","Wisconsin","Ozaukee","Mequon","Along Lake Michigan shore  [orig. label read R21E but isn't along shore]","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Iltis, Hugh H.","v0009780WIS","10","9","1956","USA","Wisconsin","Ozaukee","Port Washington","Shore of Lake Michigan, 4 mi NNE of Port Washington","0","0","[bearing empty fruit caps, flowers near breaking]"
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Hartley, Thomas G.","v0009781WIS","4","10","1958","USA","Wisconsin","Vernon","Whitestown","CTH P","0","0","No. 6382 [in flower]"
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Marks, J.B.","v0009782WIS","10","5","1939","USA","Wisconsin","Vernon","Coon Valley","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Goessl, Chas.","v0009783WIS","5","10","1914","USA","Wisconsin","Sheboygan","Sheboygan","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Goessl, Chas.","v0009784WIS","29","8","1938","USA","Wisconsin","Sheboygan","Sheboygan","","0","0","Witch-Hazel [bud]"
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Kremers, Edward","v0009785WIS","10","9","1886","USA","Wisconsin","Sheboygan","","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Kuhlman, Frank","v0009786WIS","2","10","1954","USA","Wisconsin","Sheboygan","","Vicinity of Cedar Grove, 14 mi S of Sheboygan.. Lake Michigan","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Fassett, N.C.","v0009787WIS","11","9","1942","USA","Wisconsin","Shawano","","S. of Shawano","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Jurewicz, Randle L.","v0009788WIS","11","9","1975","USA","Wisconsin","Vernon","","W of State Hwy 131","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Fassett, N.C.","v0009789WIS","13","10","1946","USA","Wisconsin","Grant","Woodman","[T08N - original in error]","0","0","Additional collector(s): Beaudry, Jean."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Helm, William T.","v0009790WIS","24","8","1950","USA","Wisconsin","Chippewa","","Near New Auburn, Turk Lake road","0","0","[holding empty fruit caps]"
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Fuller, A.M.","v0009791WIS","30","6","1925","USA","Wisconsin","Sheboygan","Sheboygan","Terry Andrae State Park","0","0","Milwaukee Public Museum Catalog No. 55251."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Fassett, N.C.","v0009792WIS","29","5","1946","USA","Wisconsin","Grant","Potosi","3 mi N of Potosi","0","0","[fully leafed out, last year's flowers]"
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Cook, Chester C.","v0009815WIS","29","8","1938","USA","Wisconsin","Green","Decatur","Sugar River Area","0","0","Common but small in size"
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Fassett, N.C.","v0009816WIS","13","5","1928","USA","Wisconsin","Green","Brodhead","Pine Bluff","0","0","stellate pubescent."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Whitford, Phillip B.","v0009817WIS","17","8","1947","USA","Wisconsin","Green","","Near Lake Decatur","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Fell, E.W.","v0009818WIS","26","5","1958","USA","Wisconsin","Green","","Park Road near Sugar River","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Wickham, Joyce","v0009819WIS","25","5","1947","USA","Wisconsin","Green","Brodhead","Pine Bluff - 2 mi SE of Brodhead.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Fassett, N.C.","v0009820WIS","5","9","1930","USA","Wisconsin","Grant","","Opposite Bridgeport","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Fassett, N.C.","v0009821WIS","13","10","1946","USA","Wisconsin","Grant","Woodman","[orig. label read T8N in error]","0","0","Additional collector(s): Fosberg, Maynard."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Stearns, Forest W.","v0009822WIS","4","8","1946","USA","Wisconsin","Forest","","Sector D amp; E; near Camp John LeFeber, 8mi SE of Crandon","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Goessl, Chas.","v0009823WIS","13","5","1917","USA","Wisconsin","Dunn","Menomonie","","0","0","Milwaukee Public Museum Expedition"
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Cheney, L.S.","v0009824WIS","30","5","1894","USA","Wisconsin","Dane","Vermont","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Hartley, Thomas G.","v0009825WIS","19","9","1956","USA","Wisconsin","Crawford","Seneca","Mississippi River","0","0","Tall shrub."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Grether, D.F.","v0009826WIS","29","6","1947","USA","Wisconsin","Clark","","White Mound - (Xeskara - Winnebago Name) - 9 mi S of Neillsville.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Helm, William T.","v0009827WIS","6","5","1950","USA","Wisconsin","Chippewa","","Cather Lake Road near New Auburn","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Strandberg, James O.","v0009828WIS","19","8","1961","USA","Wisconsin","Calumet","Brillion","Brillion Conservation Club Area, 1.5 mi S of Brillion.","0","0","occasional"
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Basehart, Harry","v0009829WIS","5","9","1941","USA","Wisconsin","Brown","Hobart","Highland","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Kellogg, Theo. S.","v0009830WIS","18","8","1888","USA","Wisconsin","Brown","De Pere","","0","0","ex Herbarium Teho. S. Kellogg  [FL]"
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Judziewicz, Emmet J.","v0013399WIS","7","6","1996","USA","Wisconsin","Ashland","","S border of Bad River Reservation,.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Schlising, Robert A.","v0053077WIS","27","6","1959","USA","Wisconsin","Oconto","","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Iltis, Hugh H.","v0053078WIS","25","6","1957","USA","Wisconsin","Vernon","Ontario","Billings Creek, 3b mi. SSW of Ontario.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Iltis, Hugh H.","v0053079WIS","31","5","1958","USA","Wisconsin","Wood","City Point","quot;Birch Bluffquot; about 4 mi. S of City Point.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Seymour, Frank C.","v0053080WIS","26","9","1949","USA","Wisconsin","Lincoln","Bradley","Route D.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","White, Ray J.","v0053081WIS","6","10","1957","USA","Wisconsin","Jackson","","Bear Bluff: A sandstone mesa rising high in the bed of Glacial Lake Wisconsin.","0","0","[None of the 3 habitat selections on label where chosen]"
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Seymour, Frank C.","v0053082WIS","30","5","1950","USA","Wisconsin","Lincoln","Merrill","Council Grounds","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Foote, K.G.","v0053083WIS","16","10","1960","USA","Wisconsin","Dane","Madison","UW Campus.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Rock, H.W.","v0053084WIS","25","5","1961","USA","Wisconsin","Green","Albany","Decatur Lake, 4 mi. S of Albany.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Shake, Roy C.","v0053085WIS","NA","NA","NA","USA","Wisconsin","Sheboygan","Cascade","","0","0","[No collection data on label]"
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Hubbard, Joel D.","v0053086WIS","26","5","1963","USA","Wisconsin","Sauk","","Pine Hollow.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Dornaus, David J.","v0053087WIS","5","11","1983","USA","Wisconsin","Manitowoc","","Manitowoc River.","0","0","Fls. yellow. Fruits take 1 year to ripen, conspicuous."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Keune, Steve","v0053088WIS","22","5","1961","USA","Wisconsin","Sauk","Leland","[just S of Leland]","0","0","Infrequent. This specimen found in thick brush with Corylus americana."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Weisbenner, James","v0053089WIS","26","5","1959","USA","Wisconsin","Iowa","Ridgeway","3 mi. N of Ridgeway.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Iltis, Hugh H.","v0053090WIS","7","8","1959","USA","Wisconsin","Manitowoc","","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Iltis, Hugh H.","v0053091WIS","8","9","1959","USA","Wisconsin","Eau Claire","Ludington","[NW of Ludington] [T28N, R6W, S31 [would make this Chippewa Co.] - original in error, dot on map label would put this in T27, R6W, S8]","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Johnson, Marlin","v0053092WIS","28","5","1960","USA","Wisconsin","Wood","","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Iltis, Hugh H.","v0053093WIS","28","8","1957","USA","Wisconsin","Richland","","Valley of Willow Creek, 0.125 - 0.25 mi. E of Neptune School.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Adamson, W.","v0053094WIS","22","5","1958","USA","Wisconsin","Iowa","","Canyon park.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Sheaffer, Wm.","v0053095WIS","22","5","1957","USA","Wisconsin","Marathon","","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Erickson, Karyn L.","v0053096WIS","27","5","1960","USA","Wisconsin","Sauk","","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Orpurt, Philip A.","v0054203WIS","14","8","1950","USA","Wisconsin","Marathon","Wausau","Rib Mountain.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Watson, S.H.","v0054204WIS","NA","NA","NA","USA","Wisconsin","","","","0","0","Collection date: 1860-1861. [No collection data as to specific cite, date, etc. given on label]."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Chandler, Mary","v0054205WIS","30","9","1995","USA","Wisconsin","Oconto","","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Judziewicz, Emmet J.","v0054206WIS","23","7","1996","USA","Wisconsin","Bayfield","","Red Cliff Indian Reservation, N of Brickyard Creek.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Kline, V.","v0054207WIS","12","7","1974","USA","Wisconsin","Vernon","","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Musselman, Lytton J.","v0054208WIS","13","9","1967","USA","Wisconsin","Green","Brodhead","Spring Grove Twp., 1 mi. W of Brodhead, just N of Hwy 81 bridge over Sugar River.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Musselman, Lytton J.","v0054209WIS","19","10","1967","USA","Wisconsin","Green","Decatur","Sandstone bluff immediatly S of Searles Creek.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Rice, M.","v0054210WIS","17","7","1977","USA","Wisconsin","Green","Cadiz","N side of Hwy 11.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Leitner, Lawrence A.","v0054211WIS","29","6","1988","USA","Wisconsin","Racine","","","0","0","Common."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Leitner, Lawrence A.","v0054212WIS","27","7","1988","USA","Wisconsin","Washington","","Kewaskum Maple-Oak Woods, Southern Part,  State Natural Area.","0","0","Common."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Dedrick, Daniel R.","v0054213WIS","5","10","1975","USA","Wisconsin","Sauk","Leland","2 mi. NE of Leland.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Leitner, Lawrence A.","v0054214WIS","22","7","1988","USA","Wisconsin","Fond du Lac","","Haskell Noyes Memorial Woods State Natural Area.","0","0","Occasional."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Leitner, Lawrence A.","v0054215WIS","10","7","1988","USA","Wisconsin","Dodge","","Mayville Ledge Beech-Maple Woods State Natural Area.","0","0","Common."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Diekelmann, John","v0054216WIS","21","9","1975","USA","Wisconsin","Crawford","","","0","0","Occasional. Fls. yellow."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Purchase, John E.","v0054217WIS","2","7","1964","USA","Wisconsin","Clark","Neillsville","Grounds of the Listeman Arboretum, 32.5 acres of land on E side of Black River within city limits of Neillsville.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Cochrane, Theodore S.","v0054218WIS","28","7","1985","USA","Wisconsin","Columbia","","Fox Glen, a short deep notch in the North Range at the NE corner of the Baraboo Range, just S of the Baraboo River off Cascade Mtn.Rd., 0.5mi. SSW of I-90-94 jct. with Hwy 33.","0","0","Smilacina racemosa, Cryptotaenia canadensis, Laportea canadensis, Hydrophyllum virginianum, Hamamelis virginia amp; Botrychium virginianum."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Wadmond, S.C.","v0054219WIS","13","10","1929","USA","Wisconsin","Walworth","Geneva","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Quandt, Bernice I.","v0054220WIS","1","6","1929","USA","Wisconsin","Washington","Hartford","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Swezey, G.D.","v0054221WIS","NA","NA","NA","USA","Wisconsin","","Cedar Lake","[Probably Washington County].","0","0","Wis. Geological Survey, 1874."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Denniston, R.H.","v0054222WIS","8","9","1900","USA","Wisconsin","Wood","Rudolph","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Peters, Ralph F.","v0054223WIS","1","7","1961","USA","Wisconsin","Wood","","Birch Bluff, E of town rd, on Co. Line.","0","0","Voucher specimen, Microchemical Analysis. Atomic Energy Comission Grant (Dr. G.G. Gerloff amp; Dr. J.T. Curtis0."
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Smith, Huron H.","v0054224WIS","9","8","1922","USA","Wisconsin","Sauk","","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Ugent, Donald","v0054225WIS","1","6","1957","USA","Wisconsin","Sauk","Baraboo","Parfreys Glen, about 5 mi. SE of Baraboo.","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Ellis, Ray L.","v0054226WIS","22","5","1927","USA","Wisconsin","Sauk","Devils Lake","","0","0",""
"Hamamelis virginiana","WIS","wisc_herb_scrape.R","Bergseng,Margaret Schmidt","v0054227WIS","22","8","1954","USA","Wisconsin","Sauk","Kings Corners","Leopold Memorial 40 acres of the Kumlien Club of Madison, Wis.  W of King's Corners 3.5 mi.","0","0","(With large leaves of a ground shoot.)"
